VM Identification (UUID),AMU,AVMU,ADU,CLS,TC,RL,GL,Class
84 C7 67 A2 01 AE BF 17-3A 8E C1 4B 8D 90 07 4B,74.16714556,21.77998082,64.32082172,44.61994551,0.983592946,99.67067163,82.17359102,Not Malicious
5F 50 95 50 6C 95 09 5C-31 B8 53 42 33 13 03 4A,98.05717028,11.47467826,23.09695958,90.03696783,52.83349402,55.45575812,2.677047051,Partially Malicious
08 0E 83 3D C1 3C 2D 89-63 3D A2 6E BE 39 7C 2C,12.69554277,72.7021212,80.64636186,22.61909013,19.33745451,58.94565747,5.204212741,Partially Malicious
8B 32 70 1F 4E 27 AC 7E-42 34 BB 51 B0 92 22 23,60.59846419,24.82690237,40.45847814,17.10141764,43.21490601,63.02238458,68.97788218,Partially Malicious
62 06 6E C4 80 BD 4B C4-23 2D 34 87 B6 52 63 AE,24.57214053,81.92107681,76.40072906,32.10312841,0.924454267,59.75422875,49.95365875,Not Malicious
91 72 BE 19 4B 44 C4 02-C3 0D 44 72 53 62 6F B5,82.67206944,91.27012611,75.8207411,5.603438988,53.18088012,80.35040825,75.65449795,Malicious
13 37 BD AE 42 5E 9A 39-4E 32 71 39 30 4D 50 85,42.89547869,11.99736165,49.47734894,33.33654093,92.3764048,94.62317792,40.86507958,Partially Malicious
C0 47 85 7C 90 88 B4 44-01 65 0E 09 52 11 72 95,16.32556357,1.322571968,89.39597533,23.1399601,5.891816571,61.80796058,18.60354382,Not Malicious
2F 66 10 C3 B1 12 95 49-47 86 3C B8 3B 07 74 36,33.14777001,42.27323933,37.09798985,57.51137899,37.20074824,60.3214034,20.44444741,Partially Malicious
70 B1 1F B0 3D 86 89 2F-63 24 67 56 18 3E 95 1F,45.01636213,96.47738891,28.31151433,35.48424137,89.92350735,49.10402137,42.43857005,Partially Malicious
33 99 3F 61 B6 34 B3 5E-47 55 10 15 45 2F B1 78,95.19256128,33.0509035,49.85368725,66.67875655,30.25256313,51.40079646,44.05095817,Partially Malicious
9D A4 42 6F 95 71 18 0F-B4 5F A5 16 90 3A 78 3A,74.49591599,48.00785774,85.69703479,4.146683424,0.059274944,54.09169345,56.48096997,Malicious
5A 57 5F A1 B0 94 82 A2-1D A5 08 AD 73 82 98 97,89.1073736,14.00060746,55.84032891,42.5644826,48.21610024,89.69843133,37.66697409,Malicious
64 22 5C 96 6E BE 17 A6-A9 55 C2 47 61 2D AC 97,59.90820627,14.49179894,0.838126717,5.03401963,53.43527485,21.17845846,56.50425985,Malicious
2C 36 59 87 0C 9A 75 C6-11 73 B3 18 97 80 0A 47,99.01688914,29.95846256,62.15378098,61.57236062,61.03744792,53.56576444,11.35478205,Partially Malicious
18 1F 18 36 4D 31 33 C3-9B 58 03 3E 09 A8 70 76,64.29033667,6.982895441,99.95924166,40.72856276,52.71361466,28.56242734,10.83962009,Partially Malicious
32 4D 80 2D 0B 6C 75 6A-BE 4B A8 C2 7B A9 10 46,66.96583204,53.27488195,43.07100155,44.69976457,86.61644994,42.49629954,21.36138527,Malicious
82 0C 99 77 87 21 87 0E-B4 40 00 9E 42 AA 62 86,65.21820844,99.075949,82.08085945,91.16501195,9.10933672,63.46696385,36.69630438,Not Malicious
20 4E 88 A0 26 BC A0 67-49 2B 2C 69 1E 31 4B 40,43.91975444,68.8638704,53.16075166,69.39311907,3.516324167,39.98104135,37.42995184,Partially Malicious
B1 20 11 74 50 3A 6D C1-00 38 56 10 16 7A 90 3D,5.355468069,22.50852682,73.61428447,67.58570273,93.05966344,68.51993423,94.8547107,Partially Malicious
26 49 67 32 B5 65 6D BC-B1 03 2B AB 42 70 98 2E,51.4494028,24.1065928,44.03169347,51.62845306,81.22530823,17.28475984,84.40906154,Partially Malicious
82 82 1D 6F 95 26 0A 6B-2B 1B A6 7A C2 6F C4 95,27.03704032,91.00408807,47.7591997,51.51142487,60.14276002,54.88114096,49.75053257,Malicious
2A B7 A9 7C 3C 4E 4B 90-2C 91 3C C4 C1 52 9B B9,80.83085533,36.98221723,4.937605914,17.97456072,96.64818527,14.05794827,0.248693983,Malicious
9F C0 BF 71 32 10 77 C3-03 34 95 00 20 42 7A 5A,85.38156153,28.24605844,35.32595868,14.83585207,96.87229435,46.61117051,43.84726272,Partially Malicious
5F 51 92 8C 2E AA AF B3-3F 61 60 A5 17 29 C2 85,86.52328894,75.51294719,84.48537586,83.90104689,48.94766715,57.59678941,30.6061416,Not Malicious
34 A2 1A AE 25 99 25 39-80 94 A2 5A 34 5A 31 07,75.65554462,19.55174241,74.93945624,81.2910224,19.75029079,96.40218265,4.08682241,Partially Malicious
29 B9 7A 96 3B 29 38 3E-43 40 A1 56 69 AB 92 76,81.59143349,8.978293409,99.81542818,63.34344745,3.750405803,83.05197971,86.81465299,Partially Malicious
A9 30 3C 0B 42 17 B2 2E-6F A6 48 C7 5B A1 91 6C,55.68453104,20.04996538,65.44609381,75.78650848,41.66161174,7.268849624,24.87182025,Malicious
05 80 8F BE 0F A7 71 BD-68 91 C1 36 0F 5F A8 7E,30.4214133,65.38107533,2.555340597,18.20365353,32.58266697,60.00825683,84.08187433,Partially Malicious
5F BD A6 B5 24 A9 A6 98-A1 41 BF 78 01 38 A9 C5,59.76772606,1.14021186,45.30865481,71.76983506,24.84865872,5.726116057,21.10611377,Partially Malicious
8F 9B 7A 74 74 4D 76 6E-99 63 76 C7 8A 76 0C 66,44.83734949,12.85194141,19.43591517,96.04333361,41.51728412,79.06684087,68.58977781,Malicious
19 A2 62 B7 19 31 A6 09-A5 5C 49 73 BA 4E 2B B4,77.35919026,53.6226477,23.83224046,60.74815932,47.35394947,31.42920499,66.42179228,Malicious
62 81 3F 6D 0F 4C 77 32-B7 1E 8B 29 A2 0D 02 BD,48.55339594,23.6172619,45.24553631,13.58855583,23.11224319,5.538442605,47.64645791,Partially Malicious
95 78 6A 86 0B C1 6D AA-C1 AD 53 9C 9C 7C 1B 16,22.20722134,97.8328446,79.29272085,17.59268574,43.58850175,18.20436054,89.19528836,Malicious
B8 0E C2 2B 88 A3 60 95-63 43 94 58 60 95 B9 AA,35.90382105,76.48399143,35.66528398,63.40335885,32.49870408,79.17869778,32.62744771,Partially Malicious
AD 9B 2C 92 73 40 60 B4-03 13 73 8B 82 2A 4C AC,67.56039004,57.65053809,65.4978724,75.37216026,77.05740482,75.60622691,51.23138875,Partially Malicious
9B 2D 49 18 22 A2 0C 83-A3 0F 64 58 09 35 8A 99,99.78122439,65.68957161,74.21803033,2.101596602,66.56917148,76.32861653,68.4435774,Not Malicious
BB 97 A3 10 5E A9 AC 55-B2 C1 37 58 B5 44 0A A2,30.26661831,46.74088937,93.65737193,56.04184173,14.4508211,97.69316218,77.32522928,Not Malicious
A8 7A 6D 5A AC 19 72 3C-AD 2B 76 9D 50 2F BF BD,17.05912566,64.06075214,56.49934574,85.38972168,79.8199731,18.13392957,53.71833995,Partially Malicious
0B 4B 3B B5 6E B2 C5 41-B2 A7 8F A8 43 B9 66 00,24.55411596,27.30019907,41.4645087,7.451016792,86.63992073,75.89364845,58.58304006,Malicious
23 0D 12 0E 5E 9B 27 AF-27 82 93 62 36 43 41 75,59.09133253,9.499581886,9.967367071,20.09361576,14.719533,78.90270638,71.42632017,Not Malicious
8D 6D 62 8F 42 07 A3 C7-4E 20 BD 6D 2E 2A 12 55,48.50842037,22.93735124,75.37599653,81.40619545,91.27209128,86.1535345,22.05859164,Partially Malicious
7F 46 84 A5 7C 1A A4 86-85 3A C4 45 94 2D 6C 66,20.48707417,78.02478903,16.86381656,5.373364858,1.438020333,48.51520132,69.3269805,Not Malicious
21 1B 0B 78 86 C1 27 7E-A1 51 58 25 23 B5 A6 43,98.98902628,82.46094704,63.11960989,1.582029795,1.980604984,80.14388478,84.665306,Not Malicious
C2 A3 15 89 09 6C 97 34-B5 1B A6 3B 54 96 71 54,56.81059668,76.54092851,51.67193055,98.97436966,16.58982451,96.7826983,76.15631859,Not Malicious
A1 55 4B 97 25 82 BF 70-5C 53 AC B2 58 89 87 6C,22.01913271,34.88677443,80.30521668,12.2375558,36.72681211,61.26389618,72.41163006,Malicious
7B B3 61 38 85 82 BD BE-11 AB AE 48 54 B6 41 77,98.6309307,87.67403507,11.67878552,77.23264456,67.20394826,31.35000809,92.01249885,Partially Malicious
94 59 AE 06 1A 0F 98 37-70 2D 09 12 9A 52 BE 02,74.24108177,63.57746512,6.370096211,28.5242685,3.248990596,79.45595354,69.41031964,Malicious
B5 AB 77 63 AB 00 72 BA-00 6F 26 21 2F 02 A5 72,0.945511188,22.99776703,41.15310386,44.5676963,18.67030405,89.93358017,2.151048482,Partially Malicious
32 22 85 10 92 23 1A 1B-98 20 1E 62 B9 55 BE 07,72.46655707,40.49236879,98.04381855,46.78891883,33.44844167,40.43866009,50.65627478,Not Malicious
10 2E C1 12 C1 53 7D 82-53 C1 45 08 43 BF 45 95,44.34410428,45.19459841,40.69324286,63.33800606,21.91045816,10.08350868,74.80295902,Not Malicious
40 66 73 03 70 B5 8D B3-9E 02 4D 9F 19 74 BA 97,0.425922293,4.643844801,87.28382065,13.96175187,84.64772231,9.971280935,92.90280562,Not Malicious
9B 9C 29 36 BB 5F 9F 76-98 AA 79 B6 1A 55 5C 36,62.90441974,98.69409331,38.88240454,18.31271642,70.64405016,18.70763791,6.891325609,Partially Malicious
38 19 24 16 49 0E 0B 81-45 70 A3 60 28 15 A1 8B,9.024811856,35.57036452,21.0070654,35.24632206,25.28850188,37.69194219,46.84943946,Not Malicious
5B 4A 93 83 00 B4 5B 67-5E 77 04 46 9B 9A 75 C7,99.04809545,23.15396362,74.79611034,61.40871121,24.24542252,85.14507953,25.18034724,Malicious
18 7B 87 9A 32 91 3A 7E-65 32 80 14 8D B7 97 7A,82.51248905,3.654383022,44.10036376,64.97598044,78.37653127,45.4990696,74.58289141,Not Malicious
5E AF 86 44 0E 05 B5 AC-6E 95 0E 1C AF 74 16 B2,67.74757265,26.72923065,12.05603814,21.77738031,94.07938005,48.70384629,29.94412761,Partially Malicious
A6 B7 4B 6D BB 68 29 BA-7C 18 AB 2B 55 48 80 12,54.99525121,58.14222526,0.979748588,59.01710629,83.77771861,79.6193873,96.29285256,Malicious
B3 3B 59 9F AD 82 9C 54-BC 40 97 B8 2D BF 96 4F,58.89014611,39.12573911,92.59256694,96.01406691,63.24476369,76.56468649,90.97348307,Partially Malicious
13 17 78 3F 6E AF 32 7C-4C 10 9E 00 30 49 78 9B,91.98474451,81.5488942,63.46549071,76.19768145,39.4926889,90.86440159,97.15949582,Not Malicious
6B 31 33 63 64 49 A0 9C-98 94 1F 5A 27 7B B0 34,80.77045001,94.83529917,25.26523984,87.10284238,92.79764543,11.79926437,37.05518902,Not Malicious
6F 9F 6D 14 3A B6 C7 54-5B B4 15 19 3B 14 B1 2D,59.0237224,94.28634272,21.13327036,90.92675693,60.430955,45.35245759,59.45722315,Partially Malicious
9D 97 13 8B 16 A3 C5 2B-01 C5 61 1E 6F 5A 30 9E,65.02439796,0.351070997,90.25249268,91.02863158,51.3506957,48.05391391,28.40250205,Partially Malicious
8C 4D 3D B2 C2 38 36 9E-3D 0F 9B 9B 3D 1C 96 8F,90.9199852,6.577547233,14.84470225,22.51588202,69.62215489,5.046023887,21.56532581,Malicious
44 03 3D 8D 07 79 C2 85-B8 B6 70 94 6E 8A 81 10,90.97455178,16.99170849,50.84093517,47.17294075,10.36799622,44.90665076,56.79990452,Not Malicious
72 2E 72 7B 20 B7 BA 39-1C 31 2D 7B 5D 5E 48 5F,87.83036409,97.32296693,34.39076007,75.42047609,99.18935566,98.99938893,77.41948846,Partially Malicious
BC 91 0F 55 7F 2B 16 09-50 3A 6E B2 BB 24 AC 68,64.5334228,49.75982383,99.18744269,89.60160095,77.852268,65.73832214,53.89391685,Partially Malicious
6E 03 84 26 35 94 2C 54-C2 BA B5 17 11 74 85 A7,54.13664144,81.62971274,70.76969486,15.53868702,80.91315802,88.15320289,86.15098391,Malicious
A2 2A B0 38 C3 67 4A 12-8B 5D 37 83 7F AA 48 51,35.79250652,66.18494635,12.70862737,52.59837862,24.2549391,67.8760631,20.28953534,Not Malicious
25 6B C1 8D 53 87 9F 3D-3A 83 B3 A1 86 51 4E 2E,4.276394728,79.24215831,97.57907996,79.3766886,86.65661417,17.40511311,53.02384049,Partially Malicious
88 0F B9 16 74 6D 62 6B-27 1D A6 4D 04 7B 71 AE,88.84278062,57.20330665,56.06895686,22.11240864,85.5932781,53.57028303,50.457811,Malicious
C2 84 97 90 04 AF 8B AC-54 10 36 6F B8 C0 1A 2E,52.94041393,65.79311211,69.74939392,67.73328433,30.39452942,17.13175047,63.56091858,Partially Malicious
33 7D 8C 1C 9C A3 48 A1-AC 47 4C 0C B5 99 70 6C,81.95417622,56.70452719,67.43236127,83.22020352,88.27959704,77.91728908,11.45913172,Partially Malicious
3D 0D 02 80 09 94 0A 2E-68 58 B4 41 19 51 48 71,30.96239343,87.22344904,21.25946621,93.44385039,69.58099423,85.68304474,71.71176273,Partially Malicious
48 A2 53 4C 54 19 1C 5C-14 70 B8 78 57 4C BC B4,2.474545734,16.47814051,85.55407594,93.5388398,1.090823829,52.3704997,1.541157073,Malicious
2E 76 57 0A 4E 46 2D 6E-57 72 5B 7A 9F AC B1 5C,66.11976586,25.04560442,51.75244975,0.356458939,2.384519017,73.79281198,19.42315985,Partially Malicious
08 0A 14 C3 6B 9A BF 59-79 3E 29 4A 00 95 95 0A,7.99524341,22.30951322,25.53227745,1.991706635,94.66422607,33.40618089,55.25971008,Malicious
13 21 16 83 0A 9D 28 56-3D 46 1F 54 A3 06 A1 69,68.17998709,58.25948105,64.48364331,26.24718553,29.99820157,93.64846982,49.02156652,Partially Malicious
3B 85 B4 62 9A 11 4D 03-9A 08 7C 8E 21 7F 8A 85,15.85450845,93.1022905,86.77674759,27.11502865,87.71068394,69.42374552,27.41968523,Malicious
C7 BA 36 9A 68 8B 57 38-0C 5D 1F 82 5A 7E 8E 62,78.96196092,73.72259114,56.88501001,22.05127721,72.68907047,53.37265375,43.15849143,Not Malicious
09 69 91 45 07 AD 85 A6-02 48 7C 61 77 83 3B 3E,88.71061103,55.00314657,6.616119587,64.33818525,73.32006423,5.281065159,39.29793349,Partially Malicious
94 5C 5E 48 70 90 9C 0D-87 8C 71 99 5C 93 13 A3,98.07335843,61.54482851,8.896398217,98.70862069,51.55646583,26.43494615,76.14933351,Partially Malicious
59 53 9B 86 6C 49 A8 87-A6 18 2B 21 8F C1 B2 24,56.64208723,82.09136595,3.621769624,24.91909675,31.75580852,30.5767608,86.53897325,Partially Malicious
A7 59 3F 49 B9 07 6D 41-6C B3 7A 11 C5 27 10 07,77.87314668,70.44137042,92.52061452,9.084406114,1.677067332,77.61666196,14.0738475,Not Malicious
4E 8B 98 92 2A A4 3F 97-95 19 15 8D 67 7F 4D AC,17.34759343,88.11952219,17.77973607,8.129353,30.77055931,16.20068796,42.4147561,Partially Malicious
AC 0D C5 11 96 AF B1 81-64 42 5C A6 BE 11 69 31,84.87958606,9.725936943,49.82326396,49.2676844,98.08431601,93.88716125,83.08061488,Not Malicious
53 1A 7C 6F 22 1E 50 95-C7 85 59 3D 79 97 40 93,66.50952302,33.89507775,84.51166394,53.0578241,75.24652761,23.78633038,38.75988087,Partially Malicious
73 00 2A 76 1F 63 07 8F-09 A8 08 98 16 1B 3C 31,46.07599575,77.01557568,9.786134097,0.817268923,98.58915496,37.8057553,0.671798699,Not Malicious
91 91 93 4B 3D 2D 17 1D-6F 91 8C B7 B2 B2 AD 76,61.09056942,88.51092118,25.99143728,5.022193073,30.21673687,81.02075832,80.70781439,Partially Malicious
A0 66 33 61 6C 5A 56 62-55 0E 04 B7 5C 0D AB 67,2.028890969,27.40341133,29.61522685,31.37031508,79.02699633,12.7337459,64.72540376,Malicious
03 30 3B 1A 26 1C 71 04-45 79 C2 3D 54 19 14 1A,25.73403484,63.37841265,57.0172614,51.64707502,82.61450572,30.1452356,18.12435281,Not Malicious
79 2C 4C 3B 10 12 73 80-35 A6 9A 11 59 5E 58 14,55.91170794,55.95931194,78.71751067,64.70162771,70.16856733,62.83330752,52.24836113,Not Malicious
7B 47 49 89 21 82 1C 49-8A AC 4F 60 0C 93 7F B3,38.29758473,23.60292745,62.37590456,71.44321701,72.60956304,35.69581265,60.17073869,Malicious
26 79 C1 52 12 36 C3 9D-5B B0 74 6A 29 3A 74 A7,65.39042961,30.19899093,65.12233869,71.90320858,69.23981849,10.25142188,38.16192834,Not Malicious
2A 8A 71 56 78 4C 3C 5C-74 1D 37 1D 2D 74 15 83,4.124066036,85.40612604,32.86142574,77.61705591,66.27714345,69.22975964,63.63941533,Partially Malicious
72 04 86 52 98 97 11 4A-BD 6B A1 71 6F 3A 65 AB,92.37622975,38.71106791,41.9995656,23.2841395,33.8310568,5.975681381,22.68776023,Partially Malicious
44 C7 AC 2F 1E 9A 4B AF-B9 3F AD C6 33 20 B6 00,7.174416859,89.48571059,3.578217598,47.63140842,1.684544886,72.22686159,75.17100629,Not Malicious
2F 10 74 21 0E BD 82 50-AF 20 C0 57 A7 31 02 1C,51.77455682,12.56318516,29.34815667,77.50387577,17.16319448,19.59152229,70.1090016,Malicious
4C 90 4E 88 9D A2 34 B6-BC 53 9C 72 06 C2 84 5C,82.63407081,14.20948223,51.70200092,61.3429619,0.758196119,5.507026331,71.66978068,Not Malicious
01 87 4C 7B 9A C5 28 90-7B 78 6E 9B 6E 83 04 3C,46.39196465,85.80699825,43.3225193,83.86864219,20.46866487,69.96767159,13.31787736,Partially Malicious
03 39 00 70 4E 4E BD A5-13 67 B9 A2 12 26 9F 0F,13.24453483,9.013110143,42.4030692,69.14163761,16.49740547,84.28202508,75.18849781,Partially Malicious
C5 24 B5 28 B2 2C 00 52-9F 6C 00 88 7D 4A 88 96,48.4859695,2.909173366,35.73685278,42.46311977,26.97398887,14.01428401,43.04691257,Partially Malicious
5D 53 1F 6F 1E 34 99 C6-4C 46 3E 85 40 8A 13 5B,70.09474931,89.40316742,58.86234916,11.11870192,18.44286565,17.14196027,83.47771724,Not Malicious
9B 3C 8E 54 34 C4 B2 47-2B 02 C5 5F 4E 21 7C 8C,61.03576824,23.58323128,23.05810171,40.67000244,13.31736901,24.20724298,98.75092674,Not Malicious
B6 62 84 86 21 48 73 58-C0 54 1E BE C1 32 39 15,80.59466438,83.1415927,54.14272056,99.82245812,87.82510304,49.37932912,80.98776994,Not Malicious
43 11 03 06 05 0A C3 4F-82 C7 07 90 99 A4 77 7F,91.90587758,10.96689342,95.07900155,14.56246228,2.318002382,52.77631031,61.95490518,Not Malicious
97 C5 06 57 43 61 17 86-39 0D 33 BA A7 0B AB 05,89.31717359,2.910947412,73.57957376,61.54667306,96.66085841,3.549390787,56.21323171,Partially Malicious
B5 12 65 5A A8 A6 6B 15-2D 57 2D 37 17 A7 01 5D,51.8183818,43.11578255,78.53849411,22.73438866,61.21075982,56.18907637,15.08799294,Not Malicious
19 47 82 45 8B 9A 4D 7D-08 91 23 46 B8 A8 33 62,40.25032795,57.30176914,70.58070224,32.54762485,30.88200467,90.16427056,60.03438906,Partially Malicious
8C 42 AF 74 C2 5A 5D 23-86 32 B7 05 C6 08 10 C1,37.35940231,32.41081014,1.314470782,35.86233977,59.27459228,36.96845559,98.35756256,Partially Malicious
5A 24 3A 47 8C 91 60 8A-0F B6 48 4C 08 45 2E 24,36.08577658,57.35354061,35.68356101,67.43570795,92.20120558,56.20801758,54.94460952,Malicious
C4 46 41 B6 A3 6D 90 1D-25 5A BF A4 A4 16 8E 52,33.00901645,63.35418096,11.08801819,22.00952833,62.17411308,24.37820754,89.87112169,Not Malicious
A5 1D AC 59 C7 0C 7F 82-3A 5F 30 6F 1B 4F 6B A1,67.91683578,49.67566948,81.4897063,59.67207424,72.67516554,17.31700819,1.112752786,Not Malicious
90 3E 7B 63 80 42 98 84-5B 50 5A 0C 6C BB BE 76,57.37716932,91.41039249,92.03897162,53.84468068,66.32926715,35.53775162,62.88744515,Not Malicious
16 41 25 25 9A 4B 0D 76-40 84 3B 56 A3 A3 51 A0,67.72533635,3.261819742,81.96280343,93.30089021,42.5804002,18.30219511,20.19162595,Partially Malicious
97 01 51 3C 06 B2 5C 3C-AD C6 AC 32 99 86 29 04,51.76179504,5.813666117,67.6932855,58.85280445,92.0074221,37.10562248,87.542373,Partially Malicious
BA 2B 21 81 9D 75 59 AE-30 6E A7 C2 1A 80 46 1E,50.90793472,69.18104612,9.909719391,0.501788887,0.158204727,52.17304106,1.723879991,Malicious
A0 4A BD 86 B1 0E 0A 35-4E 78 20 BD A5 24 65 3F,34.87962713,20.73430046,74.98302715,48.4192296,94.76307822,45.26747706,40.27212817,Partially Malicious
00 00 5C B3 AE AE A6 23-38 84 A1 5A 58 05 26 85,68.6940828,84.90889005,50.00993345,74.84013862,25.42856526,58.61332715,82.89147228,Not Malicious
39 8D B7 47 68 29 0B 5B-38 A9 64 21 AE C7 B1 39,25.85669039,22.80295188,22.34159109,23.63481761,63.37371546,37.46158999,58.94131307,Malicious
41 14 38 78 17 2C 59 5F-96 88 1D 5E AF 2C 2D 86,56.61575873,74.78786757,34.17816971,49.35847775,68.89796742,71.77548876,47.45615156,Malicious
C3 36 0C 59 68 40 1A 19-C3 63 55 2E 68 93 44 90,2.31168414,50.33814018,11.44125815,9.553333046,97.83115089,1.592393535,29.26518209,Malicious
8E 4C 25 70 3A C5 AC 36-81 5F 5D 24 45 69 17 30,50.0593678,17.17336195,60.94431191,56.33682504,14.37518304,86.20671043,46.72565572,Partially Malicious
3F 12 4D 26 BB 95 6B 7A-28 1D B0 9B 27 A0 36 84,55.53124049,69.24329392,52.85057529,53.75519796,49.70991086,86.40196619,1.922631652,Not Malicious
48 BF 71 5E 65 50 B9 45-53 2B 05 C4 65 09 B4 3E,65.62862993,75.28357602,43.22491252,66.44235331,56.1415895,86.70380011,95.1856922,Not Malicious
89 A2 2D 78 68 31 21 AE-1C 5B 7B 0D 91 63 95 60,13.66784625,91.86027038,2.413791837,7.859709165,92.72921843,8.114560581,51.90769199,Partially Malicious
BB AD 5C 6B A9 50 AF C2-19 6E 62 91 63 4C 5A 80,96.69507045,22.64174862,81.56447783,43.88864033,61.67004086,3.40751073,64.80299017,Malicious
34 7C 11 02 70 7A BE 51-B6 7B A2 68 1C 39 07 0D,55.29112021,62.4942713,40.14281028,33.35115203,70.60248037,53.49684091,56.55314919,Partially Malicious
9C C4 B6 28 9E 49 03 1F-A2 45 6C 0B 55 92 39 1A,72.82603941,63.48050043,44.21585213,66.42871178,87.79559881,17.04317898,94.35030717,Partially Malicious
61 BC 3F 3F 6D 34 1A 96-BD 4A 8D BF 5A 04 34 0D,12.05188603,50.18460596,25.14748621,34.75725603,94.27116552,87.5464255,38.32636657,Not Malicious
3E AA 0D C1 84 84 A8 90-75 B0 5A AF A9 37 20 A4,2.433576582,90.83120995,84.99162053,76.69828207,37.94924548,34.80890171,21.76876234,Not Malicious
32 09 9D 13 78 18 4C 39-93 42 3C 17 17 76 79 00,53.40681031,65.74852862,68.10214967,42.67780372,49.93472935,32.48838305,50.26974436,Not Malicious
19 90 C0 42 23 4D 92 3C-9B C1 3A 01 2B 37 49 23,2.484976846,71.48462824,44.93091281,11.94027951,79.46290024,1.293167532,83.67936037,Malicious
7C 1B B1 8F 03 53 B6 B6-BE 1C 04 C1 75 10 C5 92,6.064541807,29.18124251,59.6479347,80.87335331,88.051006,33.41190132,96.66424218,Malicious
B0 02 3C A6 2F B1 B2 55-99 42 9C 19 4D 83 7C 5A,81.16285484,5.973788885,15.90464028,0.949887425,76.65878778,15.25489209,78.48884072,Partially Malicious
70 36 24 0D 7B A2 20 09-15 23 9C 2A 13 12 BD 26,18.13585741,20.03619935,93.16494995,92.67301504,68.89558434,8.40418994,69.08320773,Not Malicious
91 25 60 B9 78 0D 37 A4-AB BE 87 27 1C 9A 2E 0B,42.73782764,62.75359857,6.198520974,91.24126989,39.32440023,71.70709439,51.81813324,Malicious
88 C2 40 14 AA 63 8D 4A-71 25 2B 22 20 C6 81 BA,17.38920953,6.917116388,9.730014466,70.41746105,82.02536152,86.66083391,54.02263758,Partially Malicious
4A 51 73 4D 09 48 36 01-4C AD 2A 66 92 AA 1D AD,57.96866689,64.45520838,33.36419533,58.41481727,1.437867963,9.337367728,59.36807512,Not Malicious
2C A9 65 9B 94 07 9F 3B-68 85 96 B7 78 65 7C 49,61.06880666,79.65066636,71.23385495,45.41497948,15.76837741,30.51880132,3.75190976,Partially Malicious
0F 97 92 1C 79 0B 3B 53-28 B5 B4 46 34 40 A8 3F,14.84260733,72.02083907,35.9839865,76.86450738,48.99740091,57.47956941,65.23629209,Partially Malicious
48 C2 7C BF 32 5A 2A 1D-03 14 59 A9 6A BE 64 50,56.17942708,93.76912945,69.02026184,71.12402253,69.64808486,61.73365826,67.75293893,Partially Malicious
05 96 5C A8 AF 63 90 7D-0B 80 34 4B 7D AC 85 59,70.2041304,73.20203836,67.34822034,25.03233438,77.47623686,48.51006759,91.29528625,Malicious
0E BE 9F B8 37 86 35 40-9D BD 8B BD A7 A9 A8 29,85.71801648,19.88573174,36.77331284,1.514440907,67.97490318,86.20032463,44.68269963,Partially Malicious
52 28 C2 C6 04 25 35 C0-0A 1B 87 44 2F 5C 2D 3B,0.134186631,43.540954,51.63956776,53.34102376,33.65926979,38.98496062,0.683829167,Not Malicious
1E 7F AE A2 B2 8F 10 25-1F 26 20 AE 79 2F 55 25,68.39353458,51.74566932,97.11300098,13.47244609,20.74267759,29.48806011,28.68030094,Malicious
14 2A 0B 5D 27 9D BF 26-23 5A A9 B7 8E 67 82 94,7.989573558,44.33731822,16.80356388,18.76972675,72.36461853,7.190042465,97.21233225,Partially Malicious
59 0A 4B 5D 5A 4A 38 3E-8B 07 2B 3A 26 32 B8 7F,29.34541541,10.31830553,70.79430052,45.08258322,25.0073168,29.06075107,82.27258353,Partially Malicious
81 9C B4 8F 86 B3 8F BC-18 78 1D 89 88 6A 65 A9,66.61691186,44.67404156,38.50534385,22.13938122,36.11714844,5.19875967,67.99045478,Partially Malicious
8A C3 66 67 13 76 24 BA-33 4D 12 10 BC 00 C1 9C,79.0873239,25.21364431,82.42059711,27.27967757,2.827689136,46.52098192,55.57889049,Partially Malicious
45 34 68 03 5D 9B 8F 12-7A 1D 1D 14 71 3B 83 59,55.21430189,59.48573851,93.02828284,65.36998109,88.02155702,50.85223895,37.62773051,Not Malicious
39 90 08 06 92 97 AA 0B-46 5B 84 69 AD 9A 2C 46,75.0155129,69.70553941,73.55563632,76.52039995,59.06215783,40.50933931,87.33555896,Not Malicious
28 12 1E 9F 7A B0 50 AE-45 A6 14 8E 4A 68 06 30,51.85329747,6.528022865,43.70128232,12.1076547,10.00866409,24.06516703,29.5934859,Not Malicious
12 5A 3E 72 9D 8B 92 94-97 1F 7F B8 64 19 BE BE,68.66090166,42.77276842,62.31939903,26.54429299,82.11319611,61.05694175,9.472886375,Partially Malicious
72 AB 83 41 51 B7 54 A7-AF C4 B8 AC 7D BE 59 8A,0.326078656,19.24505597,22.50910353,69.90505794,99.18904333,6.176335547,91.06886467,Not Malicious
7E 8F 09 87 32 B2 57 33-6B BA 04 65 3A 59 61 63,3.163930643,54.8536807,79.95479062,79.03651959,80.9848845,97.04139504,1.787064098,Not Malicious
9D 94 1D 5C 86 B6 4D 9A-35 3A 54 2F 68 B5 A5 A1,96.53844956,22.64199987,16.65717208,68.27738949,72.55017738,67.25122223,48.67933252,Partially Malicious
51 AE AA C6 C0 48 78 98-A9 63 40 21 6A 6A 8A 24,44.09322734,98.85224558,76.07216641,45.68693917,77.56073525,45.45876039,91.255084,Malicious
